mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,score_difference,total
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,Shahid Afridi,94,1,7.6,59,0,50,26,106,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,CJ Jordan,94,1,8.1,57,0,50,26,106,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,CJ Jordan,95,1,8.2,57,0,51,26,105,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,CJ Jordan,96,1,8.3,58,0,51,27,104,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,CJ Jordan,98,1,8.4,59,0,53,27,102,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,CJ Jordan,99,1,8.5,59,0,54,27,101,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,CJ Jordan,103,1,8.6,62,0,54,31,97,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,DJG Sammy,109,1,9.1,68,0,60,31,91,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,DJG Sammy,110,1,9.2,69,0,61,31,90,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,DJG Sammy,111,1,9.3,69,0,61,32,89,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,DJG Sammy,117,1,9.4,74,0,67,32,83,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,DJG Sammy,121,1,9.5,77,0,71,32,79,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Ahmed Shehzad,DJG Sammy,121,2,9.6,73,1,71,32,79,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Mohammad Hafeez,123,2,10.1,74,1,34,0,77,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Mohammad Hafeez,127,2,10.2,77,1,38,0,73,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Mohammad Hafeez,128,2,10.3,77,1,39,0,72,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Mohammad Hafeez,130,2,10.4,73,1,39,2,70,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Mohammad Hafeez,131,2,10.5,72,1,39,3,69,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Mohammad Hafeez,132,2,10.6,73,1,40,3,68,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Wahab Riaz,132,2,11.1,72,1,40,3,68,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,KP Pietersen,Wahab Riaz,132,3,11.2,71,2,40,3,68,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Wahab Riaz,133,3,11.3,71,2,4,0,67,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Wahab Riaz,134,3,11.4,71,2,4,1,66,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Wahab Riaz,135,3,11.5,66,2,5,1,65,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Wahab Riaz,137,3,11.6,62,2,5,3,63,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Mohammad Hafeez,138,3,12.1,59,2,6,3,62,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Mohammad Hafeez,139,3,12.2,54,2,6,4,61,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Mohammad Hafeez,140,3,12.3,49,2,6,4,60,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Mohammad Hafeez,141,3,12.4,49,2,6,5,59,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Mohammad Hafeez,142,3,12.5,49,2,7,5,58,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Mohammad Hafeez,143,3,12.6,49,2,7,6,57,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Shahid Afridi,143,3,13.1,49,2,7,6,57,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Shahid Afridi,144,3,13.2,49,2,7,7,56,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Shahid Afridi,144,3,13.3,48,2,7,7,56,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Shahid Afridi,145,3,13.4,47,2,7,7,55,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Shahid Afridi,145,3,13.5,46,2,7,7,55,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Shahid Afridi,145,3,13.6,42,2,7,7,55,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Hasan Ali,146,3,14.1,37,2,8,7,54,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Hasan Ali,147,3,14.2,37,2,8,8,53,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Hasan Ali,148,3,14.3,37,2,9,8,52,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Hasan Ali,149,3,14.4,32,2,9,9,51,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Hasan Ali,151,3,14.5,30,2,11,9,49,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Hasan Ali,153,3,14.6,32,1,13,9,47,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,CJ Jordan,154,3,15.1,31,1,13,10,46,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,CJ Jordan,155,3,15.2,28,1,14,10,45,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,CJ Jordan,156,3,15.3,28,1,14,11,44,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,CJ Jordan,158,3,15.4,28,1,16,11,42,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,CJ Jordan,159,3,15.5,28,1,17,11,41,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,CJ Jordan,160,3,15.6,28,1,17,12,40,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Wahab Riaz,161,3,16.1,29,1,17,13,39,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Wahab Riaz,162,3,16.2,30,0,17,13,38,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Wahab Riaz,163,3,16.3,30,0,17,14,37,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Wahab Riaz,164,3,16.3,30,0,17,14,36,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,RR Rossouw,Wahab Riaz,164,4,16.4,29,1,17,14,36,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Anwar Ali,Wahab Riaz,168,4,16.5,31,1,14,4,32,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Anwar Ali,Wahab Riaz,170,4,16.6,32,1,14,6,30,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,CJ Jordan,171,4,17.1,32,1,15,6,29,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Anwar Ali,CJ Jordan,172,4,17.2,32,1,15,6,28,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,CJ Jordan,173,4,17.3,32,1,16,6,27,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Anwar Ali,CJ Jordan,175,4,17.4,33,1,16,8,25,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Anwar Ali,CJ Jordan,175,4,17.5,32,1,16,8,25,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Anwar Ali,CJ Jordan,176,4,17.6,33,1,16,9,24,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Anwar Ali,Hasan Ali,180,4,18.1,36,1,16,13,20,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Anwar Ali,Hasan Ali,184,4,18.2,40,1,17,16,16,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Anwar Ali,Hasan Ali,185,4,18.3,40,1,18,16,15,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Hasan Ali,186,4,18.4,41,1,18,17,14,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Anwar Ali,Hasan Ali,188,5,18.5,43,2,20,17,12,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Sarfraz Ahmed,Hasan Ali,188,6,18.6,42,3,17,0,12,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Saad Nasim,Wahab Riaz,189,6,19.1,42,3,1,0,11,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Mohammad Nawaz (3),Wahab Riaz,190,6,19.2,42,3,1,1,10,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Saad Nasim,Wahab Riaz,191,6,19.2,42,3,1,1,9,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Saad Nasim,Wahab Riaz,195,6,19.3,44,3,5,1,5,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Saad Nasim,Wahab Riaz,199,6,19.4,46,3,9,1,1,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Saad Nasim,Wahab Riaz,199,7,19.5,45,4,9,1,1,200
1401,28/02/2017,Sharjah Cricket Stadium,Quetta Gladiators,Peshawar Zalmi,Hasan Khan,Wahab Riaz,200,7,19.6,45,4,1,1,0,200
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Mohammad Irfan,0,0,0.1,0,0,0,0,126,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Mohammad Irfan,0,0,0.2,0,0,0,0,126,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Mohammad Irfan,0,0,0.3,0,0,0,0,126,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Mohammad Irfan,0,0,0.4,0,0,0,0,126,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Mohammad Irfan,0,0,0.5,0,0,0,0,126,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Mohammad Irfan,0,0,0.6,0,0,0,0,126,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,CH Gayle,Mohammad Sami,0,0,1.1,0,0,0,0,126,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,CH Gayle,Mohammad Sami,0,0,1.2,0,0,0,0,126,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,CH Gayle,Mohammad Sami,0,0,1.3,0,0,0,0,126,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,CH Gayle,Mohammad Sami,0,0,1.4,0,0,0,0,126,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,CH Gayle,Mohammad Sami,0,0,1.5,0,0,0,0,126,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,CH Gayle,Mohammad Sami,0,0,1.6,0,0,0,0,126,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Mohammad Irfan,0,0,2.1,0,0,0,0,126,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Mohammad Irfan,4,0,2.2,4,0,4,0,122,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Mohammad Irfan,8,0,2.3,8,0,8,0,118,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Mohammad Irfan,12,0,2.4,12,0,12,0,114,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Mohammad Irfan,16,0,2.5,16,0,16,0,110,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Mohammad Irfan,18,0,2.6,18,0,18,0,108,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,CH Gayle,Rumman Raees,19,0,3.1,19,0,18,1,107,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Rumman Raees,19,0,3.2,19,0,18,1,107,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Rumman Raees,23,0,3.3,23,0,22,1,103,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Rumman Raees,24,0,3.4,24,0,23,1,102,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,CH Gayle,Rumman Raees,25,0,3.5,25,0,23,2,101,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Rumman Raees,25,0,3.6,25,0,23,2,101,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,CH Gayle,Mohammad Sami,29,0,4.1,29,0,23,6,97,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,CH Gayle,Mohammad Sami,33,0,4.2,33,0,23,10,93,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,CH Gayle,Mohammad Sami,33,0,4.3,33,0,23,10,93,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,CH Gayle,Mohammad Sami,33,0,4.4,33,0,23,10,93,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,CH Gayle,Mohammad Sami,34,0,4.5,34,0,23,11,92,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Mohammad Sami,35,0,4.6,35,0,24,11,91,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Rumman Raees,35,0,5.1,35,0,24,11,91,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Rumman Raees,35,0,5.2,35,0,24,11,91,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Rumman Raees,36,0,5.3,36,0,25,11,90,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,CH Gayle,Rumman Raees,42,0,5.4,42,0,25,17,84,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,CH Gayle,Rumman Raees,42,1,5.5,42,1,25,17,84,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,Rumman Raees,42,1,5.6,42,1,25,0,84,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Babar Azam,Shadab Khan,42,2,6.1,42,2,25,0,84,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Shadab Khan,43,2,6.2,43,2,1,0,83,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,Shadab Khan,44,2,6.3,44,2,1,1,82,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Shadab Khan,44,2,6.4,44,2,1,1,82,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Shadab Khan,45,2,6.5,45,2,2,1,81,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,Shadab Khan,45,2,6.6,45,2,2,1,81,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Mohammad Irfan,45,2,7.1,45,2,2,1,81,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Mohammad Irfan,46,2,7.2,42,2,3,1,80,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,Mohammad Irfan,47,2,7.2,39,2,3,1,79,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,Mohammad Irfan,47,2,7.3,35,2,3,1,79,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,Mohammad Irfan,48,2,7.4,32,2,3,2,78,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Mohammad Irfan,48,2,7.5,30,2,3,2,78,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Mohammad Irfan,48,2,7.6,29,2,3,2,78,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,Shadab Khan,52,2,8.1,33,2,6,3,74,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,Shadab Khan,52,2,8.2,29,2,6,3,74,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,Shadab Khan,52,2,8.3,28,2,6,3,74,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,Shadab Khan,53,2,8.4,28,2,7,3,73,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Shadab Khan,53,2,8.5,28,2,7,3,73,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Shadab Khan,57,2,8.6,28,2,7,7,69,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,SR Watson,57,2,9.1,24,2,7,7,69,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,SR Watson,58,2,9.1,25,2,7,7,68,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,SR Watson,59,2,9.2,26,2,8,7,67,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,SR Watson,60,2,9.3,26,2,8,8,66,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,SR Watson,61,2,9.4,26,2,9,8,65,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,SR Watson,62,2,9.5,27,2,9,9,64,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,SR Watson,66,2,9.6,31,2,13,9,60,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Shadab Khan,70,2,10.1,34,2,13,13,56,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Shadab Khan,71,2,10.2,29,2,14,13,55,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,Shadab Khan,71,2,10.3,29,1,14,13,55,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,Shadab Khan,71,2,10.4,29,1,14,13,55,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,Shadab Khan,73,2,10.5,31,0,15,14,53,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,Shadab Khan,74,2,10.6,31,0,16,14,52,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,SR Watson,75,2,11.1,31,0,17,14,51,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,SR Watson,76,2,11.2,32,0,17,15,50,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KC Sangakkara,SR Watson,76,3,11.3,31,1,17,15,50,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,RS Bopara,SR Watson,76,3,11.4,31,1,15,0,50,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,RS Bopara,SR Watson,80,3,11.5,35,1,15,4,46,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,RS Bopara,SR Watson,81,3,11.6,35,1,15,5,45,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,RS Bopara,Shadab Khan,82,3,12.1,35,1,15,6,44,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Shadab Khan,83,3,12.2,36,1,16,6,43,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,RS Bopara,Shadab Khan,83,3,12.3,35,1,16,6,43,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,RS Bopara,Shadab Khan,83,3,12.4,35,1,16,6,43,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,RS Bopara,Shadab Khan,83,3,12.5,35,1,16,6,43,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,RS Bopara,Shadab Khan,84,3,12.6,32,1,16,7,42,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,RS Bopara,SR Watson,84,3,13.1,32,1,16,7,42,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,RS Bopara,SR Watson,85,3,13.2,33,1,16,8,41,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,SR Watson,86,3,13.3,33,1,17,8,40,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,RS Bopara,SR Watson,87,3,13.4,34,1,17,9,39,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,SR Watson,88,3,13.5,31,1,18,9,38,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,RS Bopara,SR Watson,92,3,13.6,35,1,18,13,34,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Mohammad Irfan,94,3,14.1,36,1,20,13,32,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Mohammad Irfan,95,3,14.2,36,1,21,13,31,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,RS Bopara,Mohammad Irfan,96,3,14.3,36,1,21,14,30,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Mohammad Irfan,97,3,14.4,36,1,22,14,29,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,RS Bopara,Mohammad Irfan,98,3,14.5,36,1,22,14,28,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,Mohammad Irfan,100,3,14.6,34,1,24,14,26,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,RS Bopara,SR Watson,100,4,15.1,30,2,24,14,26,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KA Pollard,SR Watson,101,4,15.2,30,2,24,1,25,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,SR Watson,102,4,15.3,31,2,24,1,24,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KA Pollard,SR Watson,103,4,15.3,32,2,24,1,23,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,KA Pollard,SR Watson,104,4,15.4,31,2,24,2,22,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Shoaib Malik,SR Watson,105,5,15.5,31,3,25,2,21,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Imad Wasim,SR Watson,106,5,15.6,31,3,2,1,20,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Imad Wasim,Rumman Raees,112,5,16.1,36,3,7,2,14,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Imad Wasim,Rumman Raees,112,5,16.2,36,2,7,2,14,126
1402,01/03/2017,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,Imad Wasim,Rumman Raees,113,5,16.3,37,2,8,2,13,126
